t_s,gt_x,gt_y,ekf_x,ekf_y,gt_error_m,divergence_m,gt_travelled_m
1804.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1809.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1814.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1819.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1824.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1829.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1834.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1837.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1840.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1845.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1850.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1855.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1860.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1865.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1869.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1872.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1877.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1882.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1887.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1892.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1897.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1901.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1903.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1908.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1913.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1918.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1923.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1928.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1933.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1935.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1940.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1945.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1950.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1955.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1960.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1965.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1966.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1971.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1976.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1981.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1986.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1991.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1996.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
1998.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2002.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2007.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2012.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2017.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2022.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2027.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2030.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2034.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2039.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2044.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2049.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2054.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2059.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2062.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2065.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2070.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2075.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2080.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2085.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2090.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2095.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2097.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2102.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2107.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2112.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2117.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2122.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2127.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2128.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2133.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2138.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2143.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2148.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2153.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2158.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2159.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2164.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2169.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2174.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2179.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2184.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2189.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2191.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2196.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2201.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2206.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2211.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2216.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2221.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2224.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2227.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2232.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2237.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2242.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2247.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2252.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2256.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2259.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2264.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2269.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2274.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2279.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2284.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2288.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2290.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2295.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2300.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2305.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2310.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2315.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2320.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2322.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2327.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2332.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2337.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2342.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2347.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2352.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2353.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2358.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2363.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2368.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2373.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2378.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2383.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2385.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2389.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2394.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2399.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2404.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2409.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2414.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2417.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2421.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2426.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2431.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2436.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2441.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2446.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2449.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2452.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2457.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2462.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2467.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2472.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2477.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2482.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2484.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2489.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2494.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2499.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2504.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2509.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2514.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2515.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2520.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2525.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2530.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2535.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2540.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2545.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2546.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2551.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2556.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2561.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2566.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2571.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2576.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2578.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2583.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2588.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2593.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2598.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2603.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2608.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2611.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2614.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2619.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2624.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2629.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2634.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2639.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2643.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2646.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2651.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2656.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2661.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2666.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2671.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2675.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2677.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2682.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2687.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2692.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2697.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2702.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2707.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2709.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2714.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2719.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2724.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2729.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2734.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2739.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2740.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2745.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2750.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2755.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2760.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2765.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2770.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2772.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2776.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2781.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2786.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2791.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2796.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2801.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2804.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2808.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2813.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2818.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2823.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2828.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2833.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2836.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2839.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2844.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2849.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2854.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2859.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2864.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2869.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2871.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2876.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2881.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2886.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2891.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2896.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2901.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2902.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2907.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2912.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2917.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2922.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2927.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2932.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2933.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2938.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2943.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2948.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2953.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2958.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2963.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2965.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2970.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2975.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2980.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2985.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2990.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2995.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
2998.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3001.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3006.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3011.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3016.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3021.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3026.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3030.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3033.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3038.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3043.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3048.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3053.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3058.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3062.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3064.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3069.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3074.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3079.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3084.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3089.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3094.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3096.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3101.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3106.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3111.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3116.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3121.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3126.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3127.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3132.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3137.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3142.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3147.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3152.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3157.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3159.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3163.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3168.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3173.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3178.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3183.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3188.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3191.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3195.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3200.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3205.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3210.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3215.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3220.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3223.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3226.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3231.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3236.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3241.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3246.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3251.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3256.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3258.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3263.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3268.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3273.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3278.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3283.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3288.1,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3289.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3294.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3299.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3304.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3309.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3314.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3319.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3321.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3326.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3331.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3336.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3341.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3346.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3351.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3353.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3357.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3362.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3367.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3372.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3377.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3382.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3385.4,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3388.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3393.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3398.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3403.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3408.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3413.8,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3417.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3420.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3425.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3430.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3435.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3440.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3445.2,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3449.7,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3451.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3456.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3461.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3466.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3471.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3476.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3481.6,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3483.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3488.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3493.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3498.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3503.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3508.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3513.0,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3514.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3519.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3524.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3529.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3534.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3539.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3544.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3546.5,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3550.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3555.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3560.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3565.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3570.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3575.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3578.9,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3582.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3587.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
3592.3,-2.901,1.144,-2.767,1.220,60.266,0.155,5.83
