t_s,gt_x,gt_y,ekf_x,ekf_y,gt_error_m,divergence_m,gt_travelled_m
170.0,-3.319,-0.870,-3.245,-0.916,70.348,0.087,5.12
175.0,-3.479,-1.028,-3.408,-1.078,70.128,0.087,5.35
180.0,-3.644,-1.192,-3.571,-1.239,69.900,0.087,5.58
185.0,-3.811,-1.357,-3.738,-1.405,69.669,0.087,5.81
190.0,-3.975,-1.520,-3.901,-1.566,69.443,0.087,6.04
195.0,-4.139,-1.683,-4.068,-1.733,69.216,0.087,6.28
200.0,-4.303,-1.847,-4.230,-1.894,68.988,0.087,6.51
205.0,-4.464,-2.007,-4.388,-2.052,68.766,0.088,6.74
210.0,-4.624,-2.166,-4.551,-2.213,68.546,0.087,6.96
215.0,-4.780,-2.321,-4.705,-2.366,68.330,0.088,7.18
220.0,-4.928,-2.468,-4.854,-2.515,68.126,0.087,7.39
225.0,-5.076,-2.617,-5.004,-2.664,67.920,0.087,7.60
230.0,-5.216,-2.756,-5.143,-2.804,67.727,0.087,7.79
235.0,-5.366,-2.906,-5.293,-2.953,67.519,0.087,8.00
240.0,-5.515,-3.054,-5.442,-3.102,67.313,0.087,8.22
245.0,-5.665,-3.204,-5.590,-3.249,67.106,0.088,8.43
250.0,-5.804,-3.343,-5.729,-3.388,66.913,0.088,8.63
255.0,-5.951,-3.490,-5.876,-3.535,66.709,0.088,8.83
260.0,-6.097,-3.635,-6.025,-3.683,66.508,0.087,9.04
265.0,-6.247,-3.785,-6.172,-3.830,66.300,0.088,9.26
270.0,-6.399,-3.936,-6.324,-3.982,66.091,0.087,9.47
275.0,-6.541,-4.077,-6.467,-4.125,65.895,0.088,9.67
280.0,-6.690,-4.228,-6.615,-4.272,65.687,0.088,9.88
285.0,-6.846,-4.383,-6.775,-4.432,65.472,0.086,10.10
290.0,-6.980,-4.517,-6.910,-4.567,65.287,0.086,10.29
295.0,-7.117,-4.654,-7.044,-4.701,65.097,0.087,10.48
300.0,-7.255,-4.791,-7.180,-4.838,64.907,0.088,10.67
305.0,-7.382,-4.919,-7.309,-4.967,64.731,0.087,10.86
310.0,-7.523,-5.060,-7.451,-5.109,64.535,0.087,11.06
315.0,-7.663,-5.201,-7.592,-5.250,64.341,0.087,11.25
320.0,-7.807,-5.345,-7.734,-5.393,64.142,0.087,11.45
325.0,-7.952,-5.490,-7.880,-5.539,63.942,0.088,11.67
330.0,-8.102,-5.642,-8.029,-5.692,63.733,0.089,11.88
335.0,-8.251,-5.797,-8.179,-5.848,63.522,0.089,12.09
340.0,-8.399,-5.950,-8.324,-5.998,63.313,0.089,12.30
345.0,-8.548,-6.104,-8.473,-6.153,63.103,0.089,12.52
350.0,-8.692,-6.252,-8.616,-6.302,62.901,0.091,12.72
355.0,-8.836,-6.406,-8.755,-6.457,62.693,0.096,12.94
360.0,-8.980,-6.573,-8.898,-6.626,62.475,0.097,13.16
365.0,-9.126,-6.746,-9.045,-6.800,62.251,0.097,13.38
370.0,-9.268,-6.915,-9.188,-6.970,62.032,0.097,13.60
375.0,-9.401,-7.070,-9.320,-7.126,61.829,0.099,13.81
380.0,-9.524,-7.222,-9.428,-7.277,61.636,0.110,14.00
385.0,-9.639,-7.397,-9.542,-7.456,61.426,0.113,14.22
390.0,-9.746,-7.570,-9.648,-7.627,61.223,0.114,14.42
395.0,-9.850,-7.739,-9.751,-7.796,61.025,0.114,14.62
400.0,-9.954,-7.906,-9.854,-7.966,60.828,0.116,14.81
405.0,-10.045,-8.074,-9.934,-8.143,60.637,0.131,15.00
410.0,-10.118,-8.252,-10.002,-8.318,60.448,0.133,15.19
415.0,-10.197,-8.463,-10.081,-8.531,60.227,0.134,15.42
420.0,-10.274,-8.662,-10.155,-8.731,60.018,0.137,15.64
425.0,-10.342,-8.876,-10.211,-8.943,59.801,0.148,15.86
430.0,-10.386,-9.070,-10.255,-9.144,59.613,0.150,16.06
435.0,-10.422,-9.237,-10.290,-9.309,59.454,0.150,16.23
440.0,-10.460,-9.420,-10.327,-9.493,59.279,0.152,16.41
445.0,-10.492,-9.618,-10.358,-9.696,59.096,0.155,16.61
450.0,-10.520,-9.836,-10.386,-9.911,58.898,0.154,16.84
455.0,-10.548,-10.065,-10.414,-10.140,58.691,0.154,17.07
460.0,-10.574,-10.293,-10.437,-10.357,58.485,0.151,17.30
465.0,-10.596,-10.518,-10.456,-10.575,58.285,0.151,17.52
470.0,-10.611,-10.730,-10.471,-10.794,58.099,0.153,17.73
475.0,-10.624,-10.940,-10.483,-10.997,57.918,0.152,17.95
480.0,-10.634,-11.142,-10.492,-11.202,57.743,0.154,18.15
485.0,-10.641,-11.344,-10.499,-11.401,57.571,0.152,18.35
490.0,-10.647,-11.548,-10.506,-11.608,57.398,0.153,18.55
495.0,-10.653,-11.756,-10.513,-11.821,57.222,0.154,18.76
500.0,-10.658,-11.966,-10.518,-12.027,57.046,0.153,18.97
505.0,-10.663,-12.176,-10.523,-12.239,56.868,0.153,19.19
510.0,-10.666,-12.380,-10.526,-12.438,56.698,0.152,19.39
515.0,-10.670,-12.587,-10.530,-12.646,56.525,0.152,19.59
520.0,-10.672,-12.797,-10.533,-12.853,56.351,0.150,19.80
525.0,-10.674,-13.006,-10.535,-13.068,56.177,0.152,20.02
530.0,-10.676,-13.215,-10.537,-13.278,56.004,0.152,20.22
535.0,-10.677,-13.416,-10.539,-13.479,55.838,0.152,20.42
540.0,-10.678,-13.628,-10.540,-13.688,55.664,0.150,20.64
545.0,-10.679,-13.838,-10.541,-13.898,55.491,0.150,20.85
550.0,-10.680,-14.052,-10.542,-14.114,55.316,0.151,21.06
555.0,-10.680,-14.264,-10.543,-14.329,55.142,0.152,21.27
560.0,-10.680,-14.469,-10.543,-14.531,54.975,0.150,21.48
565.0,-10.681,-14.676,-10.544,-14.740,54.806,0.151,21.69
570.0,-10.681,-14.885,-10.544,-14.948,54.637,0.151,21.89
575.0,-10.681,-15.080,-10.545,-15.144,54.478,0.151,22.08
580.0,-10.682,-15.285,-10.545,-15.348,54.312,0.151,22.30
585.0,-10.682,-15.499,-10.545,-15.563,54.139,0.151,22.51
590.0,-10.682,-15.720,-10.546,-15.785,53.960,0.151,22.72
595.0,-10.684,-15.937,-10.546,-15.994,53.785,0.149,22.95
600.0,-10.684,-16.160,-10.546,-16.222,53.605,0.151,23.17
605.0,-10.684,-16.384,-10.546,-16.445,53.425,0.151,23.39
610.0,-10.684,-16.610,-10.546,-16.669,53.244,0.150,23.62
615.0,-10.684,-16.832,-10.546,-16.893,53.066,0.150,23.84
620.0,-10.684,-17.057,-10.546,-17.118,52.887,0.151,24.06
625.0,-10.684,-17.284,-10.547,-17.342,52.706,0.149,24.29
630.0,-10.684,-17.505,-10.547,-17.566,52.530,0.150,24.51
635.0,-10.684,-17.727,-10.547,-17.792,52.353,0.152,24.74
640.0,-10.684,-17.950,-10.547,-18.009,52.177,0.149,24.96
645.0,-10.684,-18.152,-10.547,-18.213,52.017,0.150,25.16
650.0,-10.684,-18.357,-10.547,-18.417,51.855,0.149,25.36
655.0,-10.683,-18.567,-10.547,-18.629,51.690,0.150,25.57
660.0,-10.683,-18.780,-10.547,-18.841,51.522,0.150,25.79
665.0,-10.683,-18.987,-10.547,-19.051,51.360,0.151,26.00
670.0,-10.683,-19.193,-10.547,-19.257,51.199,0.151,26.20
675.0,-10.683,-19.403,-10.547,-19.467,51.034,0.150,26.41
680.0,-10.683,-19.633,-10.547,-19.697,50.855,0.150,26.64
685.0,-10.683,-19.865,-10.547,-19.926,50.675,0.149,26.87
690.0,-10.683,-20.098,-10.547,-20.161,50.494,0.150,27.10
695.0,-10.683,-20.329,-10.547,-20.389,50.315,0.148,27.34
700.0,-10.683,-20.564,-10.547,-20.624,50.134,0.149,27.57
705.0,-10.683,-20.793,-10.547,-20.853,49.957,0.149,27.80
710.0,-10.683,-21.023,-10.547,-21.088,49.780,0.151,28.03
715.0,-10.683,-21.255,-10.547,-21.318,49.602,0.150,28.26
720.0,-10.683,-21.477,-10.547,-21.539,49.432,0.150,28.49
725.0,-10.683,-21.710,-10.547,-21.774,49.254,0.151,28.71
730.0,-10.683,-21.944,-10.547,-22.004,49.076,0.149,28.95
735.0,-10.683,-22.173,-10.547,-22.239,48.902,0.151,29.18
740.0,-10.683,-22.408,-10.547,-22.466,48.725,0.149,29.42
745.0,-10.683,-22.640,-10.547,-22.701,48.549,0.150,29.65
750.0,-10.684,-22.871,-10.547,-22.931,48.375,0.149,29.87
755.0,-10.684,-23.106,-10.547,-23.166,48.199,0.149,30.11
760.0,-10.684,-23.335,-10.547,-23.395,48.027,0.149,30.34
765.0,-10.684,-23.569,-10.547,-23.630,47.853,0.150,30.58
770.0,-10.684,-23.804,-10.547,-23.764,47.678,0.143,30.81
775.0,-10.684,-24.036,-10.547,-23.764,47.506,0.304,31.05
780.0,-10.684,-24.257,-10.547,-23.764,47.341,0.512,31.26
785.0,-10.684,-24.490,-10.547,-23.764,47.170,0.739,31.50
790.0,-10.684,-24.718,-10.547,-23.936,47.002,0.794,31.73
795.0,-10.684,-24.946,-10.548,-24.163,46.835,0.795,31.95
800.0,-10.685,-25.179,-10.548,-24.390,46.664,0.801,32.18
805.0,-10.685,-25.410,-10.548,-24.622,46.495,0.799,32.42
810.0,-10.685,-25.641,-10.548,-24.855,46.327,0.798,32.65
815.0,-10.685,-25.872,-10.548,-25.087,46.160,0.797,32.88
820.0,-10.685,-26.099,-10.548,-25.312,45.996,0.799,33.10
825.0,-10.685,-26.329,-10.548,-25.542,45.831,0.798,33.34
830.0,-10.685,-26.559,-10.547,-25.773,45.666,0.798,33.56
835.0,-10.685,-26.788,-10.547,-26.003,45.502,0.797,33.80
840.0,-10.685,-27.007,-10.547,-26.220,45.346,0.799,34.01
845.0,-10.685,-27.233,-10.547,-26.450,45.185,0.795,34.24
850.0,-10.685,-27.448,-10.547,-26.662,45.033,0.799,34.46
855.0,-10.685,-27.671,-10.547,-26.886,44.876,0.797,34.68
860.0,-10.685,-27.891,-10.547,-27.103,44.721,0.800,34.89
865.0,-10.685,-28.114,-10.547,-27.328,44.565,0.799,35.12
870.0,-10.686,-28.341,-10.547,-27.558,44.407,0.795,35.35
875.0,-10.686,-28.571,-10.547,-27.789,44.247,0.794,35.58
880.0,-10.686,-28.791,-10.547,-28.005,44.095,0.797,35.80
885.0,-10.686,-29.009,-10.547,-28.222,43.944,0.799,36.01
890.0,-10.684,-29.220,-10.547,-28.441,43.801,0.790,36.23
895.0,-10.686,-29.434,-10.548,-28.662,43.653,0.784,36.44
900.0,-10.689,-29.644,-10.551,-28.871,43.508,0.784,36.65
905.0,-10.690,-29.856,-10.551,-29.084,43.363,0.785,36.86
910.0,-10.690,-30.068,-10.551,-29.294,43.219,0.787,37.07
915.0,-10.690,-30.281,-10.550,-29.512,43.076,0.782,37.28
920.0,-10.689,-30.493,-10.550,-29.722,42.934,0.784,37.50
925.0,-10.689,-30.708,-10.549,-29.934,42.791,0.787,37.72
930.0,-10.689,-30.925,-10.549,-30.154,42.647,0.783,37.93
935.0,-10.688,-31.139,-10.549,-30.366,42.505,0.785,38.15
940.0,-10.688,-31.357,-10.548,-30.583,42.362,0.786,38.37
945.0,-10.688,-31.576,-10.548,-30.805,42.218,0.783,38.58
950.0,-10.688,-31.796,-10.548,-31.024,42.074,0.784,38.81
955.0,-10.688,-32.016,-10.548,-31.241,41.930,0.788,39.02
960.0,-10.688,-32.228,-10.548,-31.458,41.793,0.782,39.23
965.0,-10.687,-32.446,-10.548,-31.677,41.652,0.782,39.46
970.0,-10.687,-32.665,-10.547,-31.894,41.512,0.784,39.67
975.0,-10.687,-32.885,-10.547,-32.111,41.372,0.787,39.89
980.0,-10.687,-33.112,-10.547,-32.341,41.228,0.783,40.12
985.0,-10.687,-33.342,-10.547,-32.572,41.082,0.783,40.35
990.0,-10.687,-33.573,-10.547,-32.802,40.937,0.783,40.58
995.0,-10.687,-33.804,-10.547,-33.032,40.792,0.785,40.81
1000.0,-10.688,-34.006,-10.546,-33.243,40.665,0.776,41.01
1005.0,-10.687,-34.222,-10.546,-33.467,40.533,0.768,41.22
1010.0,-10.686,-34.446,-10.545,-33.689,40.396,0.771,41.46
1015.0,-10.686,-34.673,-10.546,-33.914,40.257,0.772,41.68
1020.0,-10.687,-34.893,-10.547,-34.139,40.122,0.767,41.90
1025.0,-10.688,-35.116,-10.548,-34.358,39.986,0.772,42.13
1030.0,-10.688,-35.338,-10.551,-34.584,39.853,0.766,42.35
1035.0,-10.694,-35.561,-10.558,-34.808,39.715,0.765,42.57
1040.0,-10.701,-35.791,-10.566,-35.038,39.572,0.765,42.79
1045.0,-10.705,-36.016,-10.575,-35.264,39.436,0.763,43.03
1050.0,-10.722,-36.245,-10.598,-35.494,39.288,0.761,43.25
1055.0,-10.749,-36.481,-10.627,-35.729,39.128,0.762,43.49
1060.0,-10.778,-36.716,-10.656,-35.963,38.968,0.762,43.72
1065.0,-10.806,-36.927,-10.698,-36.180,38.824,0.754,43.95
1070.0,-10.820,-37.109,-10.740,-36.404,38.707,0.710,44.13
1075.0,-10.821,-37.278,-10.774,-36.613,38.611,0.666,44.29
1080.0,-10.806,-37.435,-10.810,-36.811,38.534,0.624,44.45
1085.0,-10.798,-37.579,-10.857,-37.001,38.459,0.580,44.59
1090.0,-10.804,-37.694,-10.901,-37.182,38.389,0.521,44.71
1095.0,-10.805,-37.797,-10.940,-37.356,38.330,0.461,44.81
1100.0,-10.801,-37.895,-10.978,-37.514,38.279,0.420,44.91
1105.0,-10.799,-37.975,-11.014,-37.660,38.237,0.381,44.99
1110.0,-10.796,-38.059,-11.055,-37.816,38.192,0.355,45.07
1115.0,-10.798,-38.133,-11.091,-37.958,38.150,0.341,45.15
1120.0,-10.793,-38.208,-11.091,-37.958,38.112,0.389,45.22
1125.0,-10.793,-38.282,-11.091,-37.958,38.071,0.440,45.30
1130.0,-10.793,-38.356,-11.091,-37.958,38.031,0.497,45.37
1135.0,-10.793,-38.429,-11.091,-37.958,37.991,0.558,45.44
1140.0,-10.765,-38.383,-11.091,-37.958,38.039,0.535,45.56
1145.0,-10.698,-38.151,-11.091,-37.958,38.223,0.438,45.80
1150.0,-10.632,-37.922,-11.091,-37.958,38.405,0.461,46.04
1155.0,-10.648,-37.900,-11.091,-37.958,38.404,0.447,46.09
1160.0,-10.689,-37.913,-11.091,-37.958,38.363,0.405,46.13
1165.0,-10.670,-37.918,-11.091,-37.958,38.375,0.423,46.14
1170.0,-10.626,-37.904,-11.091,-37.958,38.420,0.468,46.19
1175.0,-10.583,-37.891,-11.091,-37.958,38.463,0.513,46.23
1180.0,-10.578,-37.858,-11.091,-37.958,38.486,0.523,46.27
1185.0,-10.598,-37.865,-11.112,-37.977,38.465,0.526,46.29
1190.0,-10.643,-37.881,-11.163,-38.009,38.419,0.536,46.34
1195.0,-10.715,-37.893,-11.240,-38.039,38.352,0.545,46.41
1200.0,-10.793,-37.908,-11.314,-38.061,38.279,0.543,46.50
1205.0,-10.884,-37.931,-11.403,-38.086,38.190,0.542,46.59
1210.0,-10.973,-37.955,-11.491,-38.109,38.103,0.541,46.69
1215.0,-11.062,-37.979,-11.581,-38.133,38.016,0.541,46.78
1220.0,-11.151,-38.002,-11.669,-38.157,37.930,0.541,46.87
1225.0,-11.238,-38.026,-11.756,-38.180,37.844,0.541,46.96
1230.0,-11.318,-38.047,-11.836,-38.202,37.766,0.540,47.04
1235.0,-11.392,-38.073,-11.911,-38.234,37.690,0.544,47.12
1240.0,-11.470,-38.112,-11.991,-38.275,37.603,0.545,47.21
1245.0,-11.550,-38.155,-12.070,-38.317,37.513,0.545,47.30
1250.0,-11.631,-38.199,-12.152,-38.362,37.422,0.546,47.39
1255.0,-11.712,-38.244,-12.231,-38.406,37.329,0.544,47.48
1260.0,-11.789,-38.286,-12.309,-38.448,37.242,0.544,47.57
1265.0,-11.871,-38.331,-12.390,-38.493,37.149,0.544,47.66
1270.0,-11.952,-38.376,-12.472,-38.538,37.057,0.545,47.75
1275.0,-12.032,-38.420,-12.551,-38.582,36.966,0.544,47.84
1280.0,-12.114,-38.465,-12.633,-38.627,36.872,0.544,47.94
1285.0,-12.198,-38.511,-12.719,-38.674,36.777,0.546,48.03
1290.0,-12.277,-38.555,-12.797,-38.717,36.687,0.545,48.13
1295.0,-12.345,-38.601,-12.863,-38.764,36.605,0.543,48.21
1300.0,-12.415,-38.660,-12.930,-38.823,36.514,0.540,48.30
1305.0,-12.485,-38.725,-12.999,-38.888,36.420,0.539,48.40
1310.0,-12.554,-38.791,-13.067,-38.954,36.325,0.539,48.49
1315.0,-12.622,-38.858,-13.136,-39.021,36.231,0.539,48.59
1320.0,-12.707,-38.940,-13.220,-39.103,36.115,0.538,48.71
1325.0,-12.875,-39.103,-13.386,-39.264,35.885,0.536,48.94
1330.0,-13.037,-39.248,-13.532,-39.411,35.669,0.522,49.15
1335.0,-13.174,-39.421,-13.651,-39.582,35.458,0.503,49.38
1340.0,-13.287,-39.624,-13.769,-39.786,35.252,0.509,49.61
1345.0,-13.399,-39.824,-13.877,-39.981,35.047,0.503,49.84
1350.0,-13.484,-39.997,-13.957,-40.163,34.881,0.501,50.03
1355.0,-13.554,-40.203,-14.025,-40.371,34.709,0.500,50.24
1360.0,-13.620,-40.416,-14.090,-40.582,34.537,0.498,50.48
1365.0,-13.681,-40.624,-14.147,-40.792,34.373,0.496,50.69
1370.0,-13.728,-40.841,-14.192,-41.010,34.216,0.494,50.91
1375.0,-13.768,-41.065,-14.231,-41.235,34.062,0.493,51.14
1380.0,-13.804,-41.278,-14.267,-41.449,33.919,0.493,51.36
1385.0,-13.834,-41.494,-14.295,-41.669,33.779,0.493,51.58
1390.0,-13.858,-41.720,-14.318,-41.888,33.640,0.490,51.80
1395.0,-13.880,-41.949,-14.340,-42.125,33.503,0.493,52.03
1400.0,-13.899,-42.173,-14.358,-42.343,33.371,0.489,52.25
1405.0,-13.913,-42.400,-14.372,-42.570,33.243,0.489,52.49
1410.0,-13.926,-42.631,-14.385,-42.808,33.116,0.492,52.71
1415.0,-13.938,-42.856,-14.396,-43.029,32.994,0.490,52.94
1420.0,-13.947,-43.082,-14.405,-43.254,32.874,0.489,53.17
1425.0,-13.954,-43.308,-14.412,-43.481,32.756,0.489,53.40
1430.0,-13.961,-43.533,-14.419,-43.709,32.642,0.491,53.62
1435.0,-13.967,-43.756,-14.425,-43.928,32.530,0.489,53.84
1440.0,-13.971,-43.979,-14.429,-44.147,32.421,0.488,54.06
1445.0,-13.974,-44.200,-14.433,-44.372,32.315,0.490,54.28
1450.0,-13.977,-44.411,-14.436,-44.585,32.214,0.491,54.50
1455.0,-13.980,-44.638,-14.438,-44.815,32.108,0.491,54.72
1460.0,-13.982,-44.866,-14.441,-45.045,32.003,0.492,54.95
1465.0,-13.984,-45.094,-14.443,-45.270,31.899,0.491,55.18
1470.0,-13.986,-45.323,-14.444,-45.500,31.796,0.491,55.41
1475.0,-13.988,-45.555,-14.446,-45.730,31.694,0.490,55.63
1480.0,-13.989,-45.778,-14.447,-45.952,31.597,0.490,55.86
1485.0,-13.990,-45.996,-14.448,-46.171,31.504,0.490,56.08
1490.0,-13.991,-46.216,-14.449,-46.394,31.411,0.491,56.30
1495.0,-13.991,-46.437,-14.449,-46.613,31.319,0.490,56.52
1500.0,-13.992,-46.661,-14.450,-46.835,31.228,0.490,56.74
1505.0,-13.993,-46.875,-14.450,-47.054,31.142,0.491,56.96
1510.0,-13.993,-47.098,-14.451,-47.277,31.054,0.491,57.18
1515.0,-13.993,-47.319,-14.451,-47.496,30.967,0.491,57.40
1520.0,-13.994,-47.542,-14.451,-47.546,30.882,0.457,57.63
1525.0,-13.994,-47.765,-14.451,-47.546,30.797,0.507,57.85
1530.0,-13.994,-47.988,-14.451,-47.546,30.715,0.636,58.08
1535.0,-13.995,-48.204,-14.451,-47.546,30.636,0.801,58.29
1540.0,-13.995,-48.356,-14.451,-47.546,30.581,0.930,58.45
1545.0,-13.995,-48.120,-14.451,-47.546,30.666,0.734,58.69
1550.0,-13.994,-47.883,-14.451,-47.546,30.754,0.568,58.93
1555.0,-13.994,-47.645,-14.451,-47.546,30.842,0.468,59.17
1560.0,-13.994,-47.409,-14.451,-47.546,30.933,0.477,59.40
1565.0,-13.994,-47.195,-14.451,-47.544,31.015,0.575,59.61
1570.0,-13.995,-47.190,-14.451,-47.544,31.015,0.577,59.62
1575.0,-13.994,-47.194,-14.451,-47.544,31.015,0.576,59.62
1580.0,-13.985,-47.208,-14.451,-47.544,31.018,0.574,59.63
1585.0,-13.981,-47.220,-14.451,-47.544,31.017,0.571,59.65
1590.0,-13.979,-47.229,-14.451,-47.544,31.015,0.568,59.66
1595.0,-13.972,-47.163,-14.442,-47.481,31.048,0.568,59.73
1600.0,-13.937,-46.917,-14.408,-47.237,31.176,0.569,59.97
1605.0,-13.903,-46.669,-14.373,-46.986,31.306,0.567,60.23
1610.0,-13.869,-46.425,-14.339,-46.742,31.436,0.567,60.47
1615.0,-13.834,-46.178,-14.305,-46.496,31.569,0.568,60.73
1620.0,-13.800,-45.932,-14.271,-46.253,31.703,0.570,60.97
1625.0,-13.768,-45.701,-14.238,-46.021,31.830,0.569,61.20
1630.0,-13.733,-45.454,-14.204,-45.771,31.967,0.567,61.45
1635.0,-13.699,-45.207,-14.169,-45.526,32.105,0.568,61.70
1640.0,-13.681,-45.172,-14.165,-45.492,32.137,0.580,61.74
1645.0,-13.669,-45.156,-14.165,-45.492,32.155,0.599,61.76
1650.0,-13.655,-45.142,-14.165,-45.492,32.173,0.618,61.78
1655.0,-13.640,-45.136,-14.165,-45.492,32.189,0.634,61.80
1660.0,-13.638,-45.135,-14.165,-45.492,32.191,0.636,61.80
1665.0,-13.538,-45.227,-14.057,-45.576,32.241,0.625,61.94
1670.0,-13.412,-45.384,-13.934,-45.737,32.287,0.630,62.14
1675.0,-13.290,-45.573,-13.817,-45.927,32.317,0.635,62.37
1680.0,-13.178,-45.769,-13.711,-46.124,32.336,0.641,62.59
1685.0,-13.074,-45.972,-13.608,-46.328,32.347,0.642,62.81
1690.0,-12.972,-46.175,-13.505,-46.534,32.357,0.642,63.05
1695.0,-12.868,-46.383,-13.401,-46.740,32.369,0.642,63.28
1700.0,-12.780,-46.556,-13.316,-46.912,32.382,0.643,63.47
1705.0,-12.740,-46.635,-13.294,-46.992,32.388,0.658,63.56
1710.0,-12.718,-46.743,-13.276,-47.097,32.367,0.661,63.67
1715.0,-12.684,-46.962,-13.242,-47.317,32.314,0.662,63.90
1720.0,-12.650,-47.191,-13.209,-47.545,32.259,0.662,64.12
1725.0,-12.625,-47.362,-13.183,-47.722,32.219,0.664,64.29
1730.0,-12.615,-47.440,-13.173,-47.800,32.199,0.664,64.37
1735.0,-12.613,-47.517,-13.181,-47.880,32.173,0.674,64.45
1740.0,-12.631,-47.607,-13.202,-47.973,32.123,0.678,64.54
1745.0,-12.653,-47.696,-13.224,-48.061,32.071,0.678,64.63
1750.0,-12.675,-47.784,-13.247,-48.150,32.018,0.679,64.72
1755.0,-12.698,-47.871,-13.269,-48.236,31.967,0.678,64.82
1760.0,-12.719,-47.953,-13.290,-48.319,31.917,0.678,64.91
