t_s,gt_x,gt_y,ekf_x,ekf_y,gt_error_m,divergence_m,gt_travelled_m
1845.3,-36.433,0.558,-43.475,-0.955,50.069,7.203,47.72
1850.0,-36.623,0.529,-43.665,-0.983,49.879,7.203,47.91
1855.0,-36.845,0.494,-43.887,-1.014,49.656,7.202,48.13
1860.0,-37.067,0.469,-44.109,-1.036,49.436,7.202,48.35
1865.0,-37.291,0.450,-44.334,-1.055,49.215,7.202,48.59
1870.0,-37.518,0.430,-44.560,-1.074,48.992,7.201,48.81
1875.0,-37.743,0.412,-44.782,-1.089,48.770,7.197,49.04
1877.5,-37.860,0.406,-44.899,-1.095,48.657,7.197,49.15
1882.0,-38.066,0.395,-45.106,-1.105,48.456,7.198,49.36
1887.0,-38.294,0.384,-45.332,-1.116,48.234,7.196,49.59
1892.0,-38.534,0.373,-45.574,-1.125,48.001,7.198,49.83
1897.0,-38.764,0.367,-45.817,-1.134,47.779,7.210,50.06
1902.0,-38.996,0.359,-46.048,-1.142,47.555,7.210,50.29
1907.0,-39.237,0.353,-46.294,-1.149,47.322,7.215,50.53
1909.8,-39.372,0.351,-46.425,-1.151,47.193,7.211,50.66
1914.1,-39.586,0.348,-46.639,-1.154,46.987,7.211,50.88
1919.1,-39.826,0.345,-46.883,-1.157,46.757,7.215,51.12
1924.1,-40.049,0.343,-47.103,-1.160,46.543,7.212,51.34
1929.1,-40.247,0.341,-47.300,-1.161,46.353,7.211,51.54
1934.1,-40.468,0.340,-47.520,-1.163,46.142,7.210,51.76
1939.1,-40.680,0.338,-47.735,-1.164,45.939,7.214,51.98
1942.0,-40.814,0.337,-47.871,-1.165,45.811,7.215,52.11
1946.2,-41.018,0.337,-48.070,-1.166,45.616,7.210,52.32
1951.2,-41.262,0.336,-48.317,-1.167,45.384,7.214,52.56
1956.2,-41.497,0.335,-48.548,-1.168,45.160,7.210,52.79
1961.2,-41.745,0.334,-48.802,-1.169,44.922,7.215,53.04
1966.2,-41.990,0.334,-49.042,-1.169,44.689,7.210,53.28
1971.2,-42.238,0.333,-49.289,-1.170,44.453,7.209,53.53
1974.3,-42.390,0.333,-49.440,-1.170,44.309,7.209,53.69
1978.3,-42.587,0.332,-49.638,-1.170,44.122,7.210,53.88
1983.3,-42.836,0.332,-49.786,-1.170,43.885,7.111,54.13
1988.3,-43.083,0.332,-49.786,-1.170,43.650,6.869,54.38
1993.3,-43.327,0.333,-49.804,-1.170,43.418,6.649,54.62
1998.3,-43.579,0.332,-50.055,-1.171,43.179,6.648,54.87
2003.3,-43.827,0.332,-50.299,-1.171,42.944,6.645,55.12
2006.5,-43.992,0.332,-50.463,-1.171,42.788,6.643,55.29
2010.3,-44.171,0.332,-50.645,-1.172,42.618,6.646,55.46
2015.3,-44.413,0.332,-50.889,-1.172,42.389,6.648,55.70
2020.3,-44.658,0.332,-51.134,-1.172,42.157,6.648,55.95
2025.3,-44.903,0.332,-51.378,-1.172,41.926,6.647,56.20
2030.3,-45.144,0.332,-51.615,-1.172,41.699,6.643,56.43
2035.3,-45.389,0.332,-51.864,-1.172,41.467,6.647,56.69
2038.8,-45.555,0.332,-52.031,-1.172,41.310,6.648,56.85
2042.4,-45.729,0.332,-52.204,-1.172,41.146,6.647,57.03
2047.4,-45.972,0.332,-52.444,-1.172,40.918,6.645,57.27
2052.4,-46.202,0.332,-52.675,-1.172,40.701,6.646,57.50
2057.4,-46.422,0.332,-52.899,-1.172,40.493,6.649,57.72
2062.4,-46.650,0.332,-53.123,-1.172,40.279,6.645,57.95
2067.4,-46.866,0.332,-53.338,-1.172,40.077,6.645,58.16
2071.0,-47.029,0.332,-53.461,-1.172,39.923,6.606,58.32
2074.5,-47.186,0.332,-53.461,-1.172,39.776,6.453,58.48
2079.5,-47.408,0.332,-53.461,-1.172,39.567,6.237,58.71
2084.5,-47.623,0.332,-53.461,-1.172,39.366,6.029,58.92
2089.5,-47.851,0.332,-53.461,-1.172,39.152,5.808,59.14
2094.5,-47.873,0.332,-53.461,-1.172,39.132,5.788,59.33
2099.5,-47.618,0.332,-53.461,-1.172,39.370,6.033,59.58
2103.3,-47.420,0.332,-53.461,-1.172,39.556,6.226,59.78
2106.5,-47.259,0.332,-53.461,-1.172,39.707,6.382,59.95
2111.5,-47.013,0.332,-53.461,-1.172,39.938,6.621,60.19
2116.5,-46.781,0.331,-53.459,-1.172,40.156,6.846,60.43
2121.5,-46.781,0.342,-53.459,-1.172,40.159,6.847,60.44
2126.5,-46.776,0.344,-53.459,-1.172,40.165,6.853,60.44
2131.5,-46.772,0.344,-53.459,-1.172,40.169,6.857,60.44
2135.5,-46.773,0.345,-53.459,-1.172,40.168,6.856,60.44
2138.6,-46.777,0.348,-53.459,-1.172,40.166,6.853,60.44
2143.6,-46.748,0.356,-53.423,-1.177,40.196,6.849,60.48
2148.6,-46.487,0.323,-53.165,-1.210,40.430,6.852,60.74
2153.6,-46.225,0.289,-52.901,-1.244,40.665,6.850,61.01
2158.6,-45.959,0.255,-52.637,-1.278,40.904,6.852,61.27
2163.6,-45.695,0.221,-52.371,-1.313,41.141,6.850,61.54
2167.8,-45.475,0.192,-52.153,-1.341,41.340,6.852,61.76
2170.7,-45.322,0.172,-52.002,-1.360,41.478,6.854,61.91
2175.7,-45.062,0.139,-51.744,-1.393,41.713,6.856,62.18
2180.7,-44.814,0.107,-51.493,-1.426,41.938,6.853,62.42
2185.7,-44.750,0.119,-51.424,-1.435,42.002,6.852,62.51
2190.7,-44.779,0.164,-51.424,-1.435,41.989,6.835,62.56
2195.7,-44.802,0.196,-51.424,-1.435,41.977,6.820,62.60
2200.0,-44.812,0.206,-51.424,-1.435,41.971,6.812,62.61
2202.7,-44.813,0.207,-51.424,-1.435,41.971,6.812,62.61
2207.7,-44.828,0.207,-51.436,-1.450,41.956,6.813,62.64
2212.7,-44.968,0.128,-51.564,-1.559,41.799,6.809,62.81
2217.7,-45.174,0.020,-51.767,-1.679,41.569,6.809,63.04
2222.7,-45.381,-0.089,-51.973,-1.790,41.338,6.809,63.28
2227.7,-45.591,-0.200,-52.180,-1.899,41.103,6.805,63.51
2232.3,-45.785,-0.293,-52.374,-1.998,40.889,6.806,63.73
2234.8,-45.878,-0.335,-52.469,-2.043,40.787,6.808,63.83
2239.8,-46.099,-0.436,-52.688,-2.144,40.546,6.806,64.07
2244.8,-46.311,-0.532,-52.896,-2.239,40.315,6.803,64.31
2249.8,-46.527,-0.631,-53.116,-2.339,40.079,6.807,64.55
2254.8,-46.717,-0.666,-53.294,-2.394,39.887,6.801,64.74
2259.8,-46.938,-0.692,-53.510,-2.426,39.669,6.797,64.96
2264.5,-47.148,-0.715,-53.722,-2.452,39.463,6.800,65.17
2266.9,-47.253,-0.727,-53.826,-2.464,39.360,6.799,65.28
2271.9,-47.413,-0.745,-53.988,-2.482,39.202,6.801,65.43
2276.9,-47.503,-0.723,-54.069,-2.483,39.125,6.798,65.53
2281.9,-47.601,-0.697,-54.165,-2.463,39.040,6.797,65.63
2286.9,-47.699,-0.671,-54.264,-2.437,38.956,6.799,65.73
2291.9,-47.796,-0.645,-54.361,-2.411,38.873,6.799,65.84
2296.8,-47.891,-0.619,-54.457,-2.386,38.791,6.800,65.94
2298.9,-47.934,-0.608,-54.498,-2.375,38.754,6.797,65.98
2303.9,-48.031,-0.579,-54.594,-2.348,38.672,6.797,66.08
2308.9,-48.126,-0.543,-54.687,-2.315,38.595,6.796,66.18
2313.9,-48.216,-0.506,-54.777,-2.278,38.523,6.796,66.28
2318.9,-48.312,-0.466,-54.872,-2.238,38.446,6.796,66.38
2323.9,-48.409,-0.425,-54.971,-2.197,38.368,6.797,66.49
2328.9,-48.504,-0.385,-55.064,-2.157,38.292,6.795,66.59
2331.0,-48.544,-0.368,-55.106,-2.140,38.260,6.797,66.63
2336.0,-48.641,-0.327,-55.202,-2.099,38.183,6.796,66.74
2341.0,-48.728,-0.290,-55.288,-2.063,38.114,6.796,66.83
2346.0,-48.812,-0.252,-55.375,-2.027,38.048,6.799,66.93
2351.0,-48.882,-0.223,-55.449,-1.998,37.992,6.802,67.00
2356.0,-49.022,-0.169,-55.588,-1.944,37.880,6.801,67.15
2361.0,-49.224,-0.091,-55.788,-1.867,37.719,6.800,67.37
2363.1,-49.314,-0.056,-55.879,-1.832,37.647,6.801,67.47
2368.1,-49.541,0.031,-56.109,-1.744,37.465,6.803,67.71
2373.1,-49.757,0.115,-56.324,-1.663,37.294,6.804,67.94
2378.1,-49.983,0.186,-56.543,-1.599,37.110,6.799,68.17
2383.1,-50.220,0.249,-56.780,-1.537,36.912,6.799,68.43
2388.1,-50.436,0.304,-56.997,-1.482,36.733,6.801,68.65
2393.1,-50.631,0.356,-57.195,-1.435,36.570,6.804,68.85
2395.1,-50.718,0.375,-57.279,-1.419,36.497,6.802,68.93
2400.1,-50.951,0.414,-57.514,-1.382,36.297,6.805,69.17
2405.1,-51.153,0.444,-57.717,-1.353,36.121,6.805,69.38
2410.1,-51.376,0.478,-57.936,-1.323,35.928,6.802,69.61
2415.1,-51.599,0.502,-58.162,-1.302,35.732,6.806,69.83
2420.1,-51.837,0.522,-58.396,-1.282,35.521,6.803,70.06
2425.1,-52.061,0.541,-58.620,-1.264,35.322,6.803,70.29
2427.2,-52.148,0.548,-58.710,-1.258,35.245,6.806,70.38
2432.2,-52.386,0.563,-58.948,-1.245,35.032,6.806,70.62
2437.2,-52.628,0.575,-59.188,-1.233,34.816,6.805,70.85
2442.2,-52.873,0.587,-59.431,-1.222,34.596,6.803,71.11
2447.2,-53.133,0.597,-59.692,-1.214,34.363,6.804,71.36
2452.2,-53.376,0.603,-59.935,-1.207,34.144,6.805,71.60
2457.2,-53.563,0.608,-60.121,-1.202,33.975,6.803,71.79
2459.3,-53.655,0.611,-60.211,-1.200,33.892,6.802,71.88
2464.3,-53.889,0.616,-60.446,-1.196,33.681,6.802,72.12
2469.3,-54.112,0.619,-60.675,-1.192,33.480,6.809,72.34
2474.3,-54.346,0.623,-60.904,-1.189,33.269,6.804,72.58
2479.3,-54.576,0.626,-61.137,-1.186,33.062,6.807,72.81
2484.3,-54.794,0.628,-61.356,-1.184,32.866,6.807,73.03
2489.3,-55.008,0.630,-61.569,-1.183,32.673,6.806,73.24
2491.3,-55.106,0.631,-61.666,-1.182,32.585,6.806,73.33
2496.3,-55.343,0.633,-61.906,-1.180,32.372,6.809,73.58
2501.3,-55.590,0.634,-62.150,-1.180,32.150,6.807,73.82
2506.3,-55.835,0.634,-62.395,-1.180,31.930,6.806,74.06
2511.3,-56.073,0.635,-62.633,-1.181,31.716,6.807,74.31
2516.3,-56.290,0.631,-62.853,-1.187,31.520,6.810,74.52
2521.3,-56.512,0.624,-63.073,-1.194,31.318,6.808,74.74
2523.4,-56.599,0.621,-63.158,-1.197,31.239,6.806,74.83
2528.4,-56.804,0.617,-63.368,-1.205,31.055,6.812,75.03
2533.4,-57.004,0.603,-63.566,-1.227,30.869,6.812,75.23
2538.4,-57.206,0.574,-63.771,-1.258,30.677,6.816,75.44
2543.4,-57.422,0.538,-63.995,-1.292,30.468,6.823,75.66
2548.4,-57.608,0.507,-64.196,-1.326,30.288,6.838,75.85
2553.4,-57.824,0.441,-64.404,-1.390,30.066,6.829,76.07
2555.5,-57.912,0.410,-64.491,-1.421,29.973,6.829,76.17
2560.5,-58.128,0.329,-64.711,-1.504,29.744,6.833,76.40
2565.5,-58.339,0.242,-64.922,-1.592,29.517,6.834,76.63
2570.5,-58.537,0.135,-65.116,-1.698,29.293,6.830,76.85
2575.5,-58.739,0.014,-65.320,-1.820,29.057,6.832,77.09
2580.5,-58.944,-0.112,-65.529,-1.950,28.817,6.837,77.33
2585.5,-59.127,-0.237,-65.708,-2.072,28.598,6.832,77.55
2587.6,-59.207,-0.296,-65.791,-2.133,28.499,6.835,77.64
2592.6,-59.402,-0.444,-65.986,-2.282,28.257,6.835,77.90
2597.6,-59.593,-0.592,-66.174,-2.427,28.020,6.831,78.14
2602.6,-59.779,-0.736,-66.360,-2.572,27.789,6.832,78.37
2607.6,-59.957,-0.884,-66.537,-2.720,27.563,6.832,78.60
2612.6,-60.124,-1.025,-66.712,-2.871,27.351,6.842,78.82
2617.6,-60.301,-1.179,-66.890,-3.027,27.123,6.843,79.05
2619.6,-60.375,-1.244,-66.958,-3.088,27.028,6.836,79.16
2624.6,-60.539,-1.380,-67.131,-3.235,26.820,6.847,79.37
2629.6,-60.716,-1.544,-67.308,-3.392,26.588,6.846,79.61
2634.6,-60.896,-1.709,-67.490,-3.556,26.354,6.848,79.85
2639.6,-61.076,-1.874,-67.670,-3.721,26.119,6.847,80.09
2644.6,-61.262,-2.044,-67.855,-3.892,25.878,6.847,80.35
2649.6,-61.443,-2.211,-68.039,-4.059,25.642,6.850,80.60
2651.7,-61.520,-2.281,-68.117,-4.132,25.543,6.852,80.70
2656.7,-61.705,-2.452,-68.301,-4.301,25.301,6.850,80.95
2661.7,-61.888,-2.620,-68.485,-4.471,25.064,6.852,81.20
2666.7,-62.073,-2.791,-68.670,-4.641,24.824,6.852,81.45
2671.7,-62.253,-2.956,-68.852,-4.807,24.590,6.853,81.69
2676.7,-62.439,-3.117,-69.034,-4.966,24.354,6.850,81.94
2681.7,-62.623,-3.275,-69.219,-5.125,24.121,6.851,82.19
2683.8,-62.703,-3.344,-69.301,-5.194,24.019,6.852,82.29
2688.8,-62.891,-3.505,-69.486,-5.353,23.781,6.849,82.54
2693.8,-63.071,-3.656,-69.670,-5.507,23.555,6.854,82.77
2698.8,-63.268,-3.812,-69.869,-5.662,23.311,6.856,83.02
2703.8,-63.471,-3.967,-70.071,-5.817,23.062,6.855,83.28
2708.8,-63.674,-4.121,-70.276,-5.973,22.814,6.857,83.53
2713.8,-63.877,-4.276,-70.478,-6.126,22.566,6.855,83.78
2716.0,-63.969,-4.346,-70.568,-6.195,22.453,6.853,83.91
2720.8,-64.163,-4.493,-70.762,-6.342,22.216,6.852,84.15
2725.8,-64.367,-4.648,-70.965,-6.496,21.968,6.852,84.40
2730.8,-64.556,-4.792,-71.156,-6.641,21.737,6.854,84.65
2735.8,-64.727,-4.927,-71.325,-6.776,21.527,6.853,84.86
2740.8,-64.905,-5.073,-71.503,-6.922,21.306,6.853,85.09
2745.8,-65.081,-5.219,-71.682,-7.071,21.086,6.856,85.32
2748.3,-65.162,-5.286,-71.761,-7.136,20.986,6.854,85.42
2752.9,-65.323,-5.421,-71.923,-7.270,20.785,6.854,85.63
2757.9,-65.488,-5.561,-72.089,-7.412,20.580,6.856,85.85
2762.9,-65.633,-5.684,-72.240,-7.543,20.399,6.864,86.04
2767.9,-65.791,-5.823,-72.400,-7.682,20.200,6.865,86.25
2772.9,-65.952,-5.961,-72.557,-7.821,19.999,6.862,86.46
2777.9,-66.125,-6.018,-72.746,-7.963,19.817,6.900,86.65
2780.5,-66.225,-6.020,-72.851,-8.033,19.724,6.925,86.75
2785.0,-66.391,-6.020,-73.024,-8.146,19.570,6.966,86.92
2790.0,-66.573,-6.017,-73.219,-8.276,19.403,7.020,87.10
2795.0,-66.703,-6.057,-73.408,-8.389,19.267,7.100,87.24
2800.0,-66.851,-6.083,-73.582,-8.465,19.120,7.140,87.39
2805.0,-66.959,-6.098,-73.744,-8.524,19.015,7.206,87.50
2810.0,-67.058,-6.085,-73.896,-8.578,18.929,7.279,87.60
2812.8,-67.114,-6.080,-73.984,-8.613,18.879,7.322,87.65
2817.0,-67.205,-6.075,-74.123,-8.671,18.796,7.389,87.74
2822.0,-67.302,-6.107,-74.251,-8.734,18.695,7.429,87.85
2827.0,-67.359,-6.168,-74.318,-8.784,18.619,7.435,87.93
2832.0,-67.415,-6.215,-74.387,-8.839,18.549,7.449,88.00
2837.0,-67.478,-6.270,-74.448,-8.890,18.469,7.447,88.09
2842.0,-67.548,-6.328,-74.522,-8.937,18.383,7.447,88.18
2845.0,-67.601,-6.358,-74.570,-8.963,18.322,7.440,88.24
2849.1,-67.673,-6.393,-74.644,-9.000,18.242,7.442,88.32
2854.1,-67.755,-6.436,-74.732,-9.044,18.150,7.449,88.41
2859.1,-67.832,-6.474,-74.819,-9.088,18.064,7.459,88.50
2864.1,-67.927,-6.519,-74.914,-9.136,17.960,7.461,88.60
2869.1,-68.021,-6.566,-75.007,-9.182,17.855,7.460,88.71
2874.1,-68.116,-6.613,-75.103,-9.229,17.748,7.460,88.82
2877.3,-68.172,-6.622,-75.156,-9.253,17.693,7.463,88.88
2881.2,-68.248,-6.640,-75.229,-9.277,17.617,7.463,88.96
2886.2,-68.347,-6.667,-75.328,-9.306,17.515,7.463,89.06
2891.2,-68.450,-6.696,-75.430,-9.335,17.408,7.463,89.17
2896.2,-68.552,-6.725,-75.533,-9.364,17.303,7.463,89.27
2901.2,-68.739,-6.776,-75.715,-9.416,17.111,7.459,89.46
2906.2,-68.976,-6.846,-75.957,-9.480,16.866,7.462,89.71
2909.5,-69.133,-6.880,-76.113,-9.509,16.707,7.458,89.87
2913.2,-69.317,-6.911,-76.299,-9.540,16.526,7.460,90.05
2918.2,-69.572,-6.952,-76.556,-9.580,16.275,7.462,90.32
2923.2,-69.819,-6.991,-76.802,-9.612,16.033,7.459,90.56
2928.2,-70.083,-7.017,-77.071,-9.638,15.781,7.463,90.83
2933.2,-70.346,-7.041,-77.333,-9.661,15.531,7.461,91.10
2938.2,-70.590,-7.062,-77.574,-9.679,15.300,7.458,91.34
2941.8,-70.773,-7.074,-77.760,-9.690,15.128,7.461,91.52
2945.3,-70.953,-7.084,-77.940,-9.700,14.962,7.461,91.70
2950.3,-71.211,-7.098,-78.199,-9.714,14.721,7.461,91.96
2955.3,-71.476,-7.115,-78.464,-9.730,14.475,7.461,92.22
2960.3,-71.739,-7.132,-78.723,-9.746,14.230,7.457,92.49
2965.3,-71.983,-7.149,-78.972,-9.763,14.005,7.463,92.73
2970.3,-72.226,-7.187,-79.211,-9.795,13.770,7.456,92.98
2974.0,-72.408,-7.217,-79.401,-9.827,13.595,7.465,93.16
2977.4,-72.578,-7.247,-79.572,-9.857,13.430,7.466,93.34
2982.4,-72.811,-7.291,-79.803,-9.903,13.202,7.464,93.57
2987.4,-73.045,-7.365,-80.038,-9.984,12.960,7.467,93.82
2992.4,-73.277,-7.456,-80.268,-10.073,12.713,7.464,94.07
2997.4,-73.491,-7.541,-80.482,-10.158,12.484,7.465,94.30
3002.4,-73.692,-7.639,-80.685,-10.264,12.260,7.469,94.52
3006.3,-73.840,-7.727,-80.829,-10.350,12.089,7.464,94.69
3009.4,-73.956,-7.798,-80.945,-10.421,11.953,7.465,94.84
3014.4,-74.148,-7.917,-81.139,-10.540,11.728,7.468,95.06
3019.4,-74.297,-8.018,-81.286,-10.639,11.549,7.464,95.24
3024.4,-74.460,-8.141,-81.451,-10.762,11.347,7.466,95.44
3029.4,-74.648,-8.285,-81.637,-10.904,11.114,7.464,95.68
3034.4,-74.823,-8.420,-81.811,-11.038,10.896,7.462,95.90
3038.5,-74.948,-8.516,-81.940,-11.136,10.741,7.466,96.06
3041.5,-75.032,-8.585,-82.021,-11.201,10.635,7.463,96.17
3046.5,-75.207,-8.733,-82.199,-11.350,10.412,7.465,96.39
3051.5,-75.346,-8.852,-82.338,-11.469,10.235,7.466,96.58
3056.5,-75.527,-9.008,-82.520,-11.626,10.003,7.467,96.82
3061.5,-75.703,-9.159,-82.693,-11.775,9.780,7.464,97.05
3066.5,-75.881,-9.315,-82.870,-11.929,9.552,7.463,97.29
3070.8,-76.026,-9.443,-83.018,-12.059,9.366,7.466,97.48
3073.6,-76.123,-9.529,-83.114,-12.144,9.242,7.464,97.61
3078.6,-76.296,-9.682,-83.287,-12.297,9.022,7.464,97.84
3083.6,-76.473,-9.839,-83.464,-12.454,8.795,7.463,98.08
3088.6,-76.663,-10.007,-83.656,-12.624,8.555,7.467,98.33
3093.6,-76.853,-10.175,-83.843,-12.790,8.313,7.462,98.59
3098.6,-77.042,-10.343,-84.034,-12.959,8.074,7.465,98.83
3103.0,-77.213,-10.494,-84.206,-13.112,7.860,7.467,99.07
